一级规格	二级规格	三级规格	四级规格	规格描述	锐捷N18E-XB	锐捷N18E-HCA	华为MA5800G	差异	控标说明	锐捷参考位置	华为参考章节
OAM Features	Power Supply	支持自定义供电优先级策略	支持基于线卡和接口的优先级策略	支持基于线卡和接口的优先级策略	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	Power Supply	支持节能功率分配模式	根据受电设备需求分配功率	根据受电设备需求分配功率	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	DNS探测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	ICMP-Echo探测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	支持DHCP探测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	支持snmp配置RNS探测	支持snmp配置RNS探测	当前SNMP仅支持配置ICMP-Echo探测和UDP探测	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	支持TCP-Connect探测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	支持UDP探测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	RNS	支持设置探测报文的TOS优先级			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	Track	Track			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	Track	支持同PBRv4联动			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	Track	支持同PBRv6联动			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	固件升级	支持CPLD固件升级			Y（管理板支持，线卡支持）	Y（管理板支持，线卡支持）	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	固件升级	支持FPGA固件升级			Y(7808/7810管理板支持，7805管理板不支持，线卡不支持)	Y(7808/7810管理板支持，7805管理板不支持，线卡不支持)	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	智能电源	支持智能电源	支持电源功率管理	支持电源功率管理	Y（线卡无管理界面，管理板上支持管理整机电源风扇模块）	Y（线卡无管理界面，管理板上支持管理整机电源风扇模块）	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
OAM Features	智能温控	支持智能温控	支持风扇自动调速	支持风扇自动调速	Y（线卡无管理界面，管理板上支持管理整机电源风扇模块）	Y（线卡无管理界面，管理板上支持管理整机电源风扇模块）	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / OAM Features
Routing Protocol Specification	BGP4	支持GRPC上报BGP邻居信息			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP4基础	支持重分发其他vrf地址族的bgp路由		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP对邻居调用distribute-list和prefix-list后，能够对已有路由能够立即生效			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP支持domain	支持配置domain	支持配置domain	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP支持下一跳震荡抑制			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP支持路由递归ECMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP进程重启后先向外发布cost较大的路由，再发布cost较小的路由	BGP Stub。BGP进程重启后先向外发布cost较大的路由，再发布cost较小的路由（bgp advertise lowest-priority on-startup）	BGP Stub。BGP进程重启后先向外发布cost较大的路由，再发布cost较小的路由（bgp advertise lowest-priority on-startup）	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	BGP邻居震荡抑制			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持AIGP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持AS 32			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持AS替换			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP keychain认证		含md5 、 sm3 、 dmac-sha-256	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP Monitoring Protocol			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP PIC快速切换（包括IPv4和IPv6）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP-LS地址族			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP平滑退出和加入服务		（bgp advertise-map）	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP路由延迟发布		启机延迟发布路由：bgp initial-advertise-delay, 邻居UP延迟发布路由：neighbor update-delay	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持BGP路由迭代ECMP路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持EBGP相同AS路由发布抑制		命令：neighbor as-loop-check	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持EVPN路由过滤			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持IPv4的BGP会话承载双栈路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持IPv6的BGP会话承载双栈路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持不同VRF的EVPN路由之间，通过RT进行互相引入			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持指定路由优先撤销		命令：bgp fast-withdraw	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持通过路由策略将BGP下一跳修改为指定IP地址，通过IGP对下一跳的等价寻路迭代，从而形成BGP的ECMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	支持配置仅对32位路由迭代		命令：bgp recursion host	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	直观看到邻居数量以及up/down状态，总邻居数量在最前面显示。		命令：show bgp statistics	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4	递归主机路由对多跳EBGP生效，对直连EBGP不生效			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4+	BGP4+	支持接口级别国密认证 SM3	支持接口级别国密认证(SM3)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4+	BGP4+支持BGP-LS地址族		收集IPv6 TE信息	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4+	支持BGP-LS地址族			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	BGP4+	支持BGP4+认证		支持SSL/TLS认证	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	FRR	OSPFv2支持IP FRR			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	FRR	支持ISISv6 FRR			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	FRR	支持OSPFv3 FRR			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	IPv4路由支持等价路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	IPv4路由支持组播静态路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	IPv4路由支持负载均衡	支持对称HASH流量均衡		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持IPv4 ECMP	支持基于sIP/dIP/sPort/dPort的负载均衡	支持基于sIP/dIP/sPort/dPort的负载均衡	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持IPv4 WCMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持IPv4静态路由	支持从路由协议接收携带Weight字段的IPv4路由	支持从路由协议接收携带Weight字段的IPv4路由	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持UFT（容量模式切换，包括MAC/ARP/ND等）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持查看硬件FIB资源		看硬件表项使用情况，防止硬件资源不够导致的丢包  show route-res usage ?   all All slot   slot Slot id  S6510-hongdaping#show route-res usage all   Switch Mode Current:default   Switch Mode Next :default   ------------------------------------  L3 Software Statistics:  -----------------------   Switch Slot Chip Name Used Description   --------------------------------------------------------------------------------------------  1 0 0 IPV4_LPM 2 ipv4 route in lpm table   1 0 0 IPV4_HOST 2 ipv4 route in l3_entry table   1 0 0 IPV4_HOSTFULL 1 ipv4 route in l3_entry_double table    1 0 0 IPV6_64_LPM 2 ipv6-64 route in lpm table   1 0 0 IPV6_128_LPM 0 ipv6-65~128 route in lpm table   1 0 0 IPV6_HOST 2 ipv6 route in l3_entry_double   1 0 0 IPV6_HOST_FULL 0 ipv6 route in l3_entry_qual   --------------------------------------------------------------------------------------------  Switch Slot Chip Name Used Max Description   --------------------------------------------------------------------------------------------  1 0 0 NEXTHOP 7 65536 nexthop number   1 0 0 ECMP_GROUP 0 4096 ecmp group number   --------------------------------------------------------------------------------------------    L3 Forwarding Resourses:  ------------------------   Switch Slot Chip Resource Service Max Used[ %] Remain   -------------------------------------------------------------------------------------   1 0 0 L3_ENTRY 212992 8[ 0%] 212984   1 0 0 IPV4_HOST 2 212984   1 0 0 IPV4_HOSTFULL 1 106492   1 0 0 IPV6_HOST 2 106492   1 0 0 IPV6_HOSTFULL 0 53246   -------------------------------------------------------------------------------------  1 0 0 L3_DEFIP 14336 3[ 0%] 14333   1 0 0 IPV4 2 28666   1 0 0 IPV6_64 2 14333   -------------------------------------------------------------------------------------  1 0 0 L3_DEFIP_128 1024 0[ 0%] 1024   1 0 0 IPV6_128 0 1024   -------------------------------------------------------------------------------------	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持跨vrf的静态路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持路由功能			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	支持配置缺省网络			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv4路由基础	静态路由支持ECMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	IPv6 ECMP支持增强型均衡			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	IPv6支持对称HASH流量均衡			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	IPv6支持弹性HASH流量均衡			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	IPV6支持路由功能	支持默认路由优先级设置	支持默认路由优先级设置	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	IPv6路由支持组播静态路由	ipv6 mroute命令配置的静态单播路由，用于RPF检查以及组播协议报文单播选路	ipv6 mroute命令配置的静态单播路由，用于RPF检查以及组播协议报文单播选路	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	支持IPv6 ECMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	支持IPv6 WCMP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	支持IPv6负载均衡		可通过ipv6 ref load-balance命令进行配置	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IPv6路由基础	支持IPv6静态路由	支持从路由协议接收携带Weight字段的IPv6路由	支持从路由协议接收携带Weight字段的IPv6路由	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IS-IS	IS-ISv4			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IS-IS	IS-ISv6			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IS-IS	多拓扑(MTR)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IS-IS	支持IS-ISv4认证	支持接口及实例国密认证(SM3)	支持接口及实例国密认证(SM3)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	IS-IS	支持IS-ISv6认证	支持接口及实例国密认证(SM3)	支持接口及实例国密认证(SM3)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv2	OSPFv2	支持接口及区域国密认证(SM3)	支持接口及区域国密认证(SM3)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv2	OSPFv2支持overflow			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv2	支持OSPFv2 iSPF			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv2	支持OSPFv2 NSSA			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv3	OSPFv3	支持接口及区域国密认证(SM3)	支持接口及区域国密认证(SM3)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv3	OSPFv3 VPN防环			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv3	OSPFv3支持Overflow			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv3	支持OSPFv3 NSSA			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	OSPFv3	支持OSPFv3 认证			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
Routing Protocol Specification	PBR v4	PBR v4对本地发送的报文使用策略路由			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Routing Protocol Specification
